id,title,links,published_date,rating,quality,genre,short_description,date_crawl
post-14887,Monkey Man Báo Thù,https://ohitv.info/phim-le/monkey-man-bao-thu/,2024-04-03,7.3,1080p,Phim Hình Sự,"“Monkey Man Báo Thù” là câu chuyện về một chàng trai trẻ vô danh, bắt đầu một cuộc hành trình đầy gian nan để trả thù cho cái chết ...",2024-09-17
post-18084,Yêu Cuồng Loạn,https://ohitv.info/phim-le/yeu-cuong-loan/,2024-03-08,6.8,1080p,Phim Gây Cấn,"“Yêu Cuồng Loạn” (2024) là câu chuyện về một mối tình đầy nguy hiểm giữa Lou, một nữ quản lý phòng tập thể dục, và Jackie, một vận ...",2024-09-17
post-18084,Yêu Cuồng Loạn,https://ohitv.info/phim-le/yeu-cuong-loan/,2024-03-08,6.8,1080p,Phim Hình Sự,"“Yêu Cuồng Loạn” (2024) là câu chuyện về một mối tình đầy nguy hiểm giữa Lou, một nữ quản lý phòng tập thể dục, và Jackie, một vận ...",2024-09-17
post-18084,Yêu Cuồng Loạn,https://ohitv.info/phim-le/yeu-cuong-loan/,2024-03-08,6.8,1080p,Phim Lãng Mạn,"“Yêu Cuồng Loạn” (2024) là câu chuyện về một mối tình đầy nguy hiểm giữa Lou, một nữ quản lý phòng tập thể dục, và Jackie, một vận ...",2024-09-17
post-38,Giao Dịch Đổi Đời,https://ohitv.info/phim-le/giao-dich-doi-doi/,2023-11-15,6.2,1080p,Phim Hành Động,"Woo-chul, người trước đây là một võ sĩ quyền anh nổi tiếng, từng biến mọi trận đấu thành những cảm xúc mãnh liệt. Tuy nhiên, số phận đã quay ...",2024-09-17
post-38,Giao Dịch Đổi Đời,https://ohitv.info/phim-le/giao-dich-doi-doi/,2023-11-15,6.2,1080p,Phim Hình Sự,"Woo-chul, người trước đây là một võ sĩ quyền anh nổi tiếng, từng biến mọi trận đấu thành những cảm xúc mãnh liệt. Tuy nhiên, số phận đã quay ...",2024-09-17
post-3492,Thiện Ác Đối Đầu 3,https://ohitv.info/phim-le/thien-ac-doi-dau-3/,2023-08-30,6.9,,Phim Gây Cấn,“Thiện Ác Đối Đầu 3” (The Equalizer 3) là một bộ phim hành động Mỹ dự kiến được ra mắt trong tương lai. Câu chuyện xoay quanh nhân ...,2024-09-17
post-3492,Thiện Ác Đối Đầu 3,https://ohitv.info/phim-le/thien-ac-doi-dau-3/,2023-08-30,6.9,,Phim Hành Động,“Thiện Ác Đối Đầu 3” (The Equalizer 3) là một bộ phim hành động Mỹ dự kiến được ra mắt trong tương lai. Câu chuyện xoay quanh nhân ...,2024-09-17
post-3492,Thiện Ác Đối Đầu 3,https://ohitv.info/phim-le/thien-ac-doi-dau-3/,2023-08-30,6.9,,Phim Hình Sự,“Thiện Ác Đối Đầu 3” (The Equalizer 3) là một bộ phim hành động Mỹ dự kiến được ra mắt trong tương lai. Câu chuyện xoay quanh nhân ...,2024-09-17
post-33710,Tình Yêu Trở Về Mái Ấm,https://ohitv.info/phim-bo/tinh-yeu-tro-ve-mai-am/,2024-08-10,0.0,,Phim Gia Đình,"Tình Yêu Trở Về Mái Ấm kể về Byun Moo Jin từng kết hôn với Geum Ae Yeon. Trong thời gian hôn nhân, họ có một cô con gái tên Byun Mi Rae và một ...",2024-09-17
post-21520,Ultraman: Trỗi dậy,https://ohitv.info/phim-le/ultraman-troi-day/,2024-06-14,0.0,1080p,Phim Gia Đình,"Ultraman: Trỗi Dậy kể về câu chuyện của một vận động viên ngôi sao, người bị buộc phải trở về nhà và đảm nhận nhiệm vụ Ultraman từ cha mình. Bất ...",2024-09-17
post-21520,Ultraman: Trỗi dậy,https://ohitv.info/phim-le/ultraman-troi-day/,2024-06-14,0.0,1080p,Phim Hành Động,"Ultraman: Trỗi Dậy kể về câu chuyện của một vận động viên ngôi sao, người bị buộc phải trở về nhà và đảm nhận nhiệm vụ Ultraman từ cha mình. Bất ...",2024-09-17
post-21520,Ultraman: Trỗi dậy,https://ohitv.info/phim-le/ultraman-troi-day/,2024-06-14,0.0,1080p,Phim Hoạt Hình,"Ultraman: Trỗi Dậy kể về câu chuyện của một vận động viên ngôi sao, người bị buộc phải trở về nhà và đảm nhận nhiệm vụ Ultraman từ cha mình. Bất ...",2024-09-17
post-21520,Ultraman: Trỗi dậy,https://ohitv.info/phim-le/ultraman-troi-day/,2024-06-14,0.0,1080p,Phim Khoa Học Viễn Tưởng,"Ultraman: Trỗi Dậy kể về câu chuyện của một vận động viên ngôi sao, người bị buộc phải trở về nhà và đảm nhận nhiệm vụ Ultraman từ cha mình. Bất ...",2024-09-17
post-22988,Xứ Sở Thần Tiên,https://ohitv.info/phim-le/xu-so-than-tien/,2024-06-05,5.7,1080p,Phim Gia Đình,Xứ Sở Thần Tiên – Wonderland (2024) “Wonderland” là một dự án phim điện ảnh thu hút sự chú ý không chỉ bởi dàn diễn viên nổi ...,2024-09-17
post-22988,Xứ Sở Thần Tiên,https://ohitv.info/phim-le/xu-so-than-tien/,2024-06-05,5.7,1080p,Phim Khoa Học Viễn Tưởng,Xứ Sở Thần Tiên – Wonderland (2024) “Wonderland” là một dự án phim điện ảnh thu hút sự chú ý không chỉ bởi dàn diễn viên nổi ...,2024-09-17
post-25737,Người Giữ Rồng,https://ohitv.info/phim-le/nguoi-giu-rong/,2024-04-11,5.7,1080p,Phim Gia Đình,"Câu chuyện được chuyển thể từ tiểu thuyết kỳ ảo cùng tên của nhà văn Úc Carole Wilkinson, kể về cuộc hành trình của cô gái nô lệ tên Bình. Bình ...",2024-09-17
post-25737,Người Giữ Rồng,https://ohitv.info/phim-le/nguoi-giu-rong/,2024-04-11,5.7,1080p,Phim Giả Tượng,"Câu chuyện được chuyển thể từ tiểu thuyết kỳ ảo cùng tên của nhà văn Úc Carole Wilkinson, kể về cuộc hành trình của cô gái nô lệ tên Bình. Bình ...",2024-09-17
post-25737,Người Giữ Rồng,https://ohitv.info/phim-le/nguoi-giu-rong/,2024-04-11,5.7,1080p,Phim Hành Động,"Câu chuyện được chuyển thể từ tiểu thuyết kỳ ảo cùng tên của nhà văn Úc Carole Wilkinson, kể về cuộc hành trình của cô gái nô lệ tên Bình. Bình ...",2024-09-17
post-25737,Người Giữ Rồng,https://ohitv.info/phim-le/nguoi-giu-rong/,2024-04-11,5.7,1080p,Phim Hoạt Hình,"Câu chuyện được chuyển thể từ tiểu thuyết kỳ ảo cùng tên của nhà văn Úc Carole Wilkinson, kể về cuộc hành trình của cô gái nô lệ tên Bình. Bình ...",2024-09-17
post-25737,Người Giữ Rồng,https://ohitv.info/phim-le/nguoi-giu-rong/,2024-04-11,5.7,1080p,Phim Phiêu Lưu,"Câu chuyện được chuyển thể từ tiểu thuyết kỳ ảo cùng tên của nhà văn Úc Carole Wilkinson, kể về cuộc hành trình của cô gái nô lệ tên Bình. Bình ...",2024-09-17
post-12280,Đảo Hải Tặc 14: Lễ Hội Hải Tặc,https://ohitv.info/phim-le/dao-hai-tac-14-le-hoi-hai-tac/,2019-08-09,7.5,1080p,Phim Gia Đình,"“Đảo Hải Tặc 14: Lễ Hội Hải Tặc” là một phần trong loạt phim điện ảnh của “One Piece”. Trong câu chuyện này, băng Mũ Rơm ...",2024-09-17
post-12280,Đảo Hải Tặc 14: Lễ Hội Hải Tặc,https://ohitv.info/phim-le/dao-hai-tac-14-le-hoi-hai-tac/,2019-08-09,7.5,1080p,Phim Giả Tượng,"“Đảo Hải Tặc 14: Lễ Hội Hải Tặc” là một phần trong loạt phim điện ảnh của “One Piece”. Trong câu chuyện này, băng Mũ Rơm ...",2024-09-17
post-12280,Đảo Hải Tặc 14: Lễ Hội Hải Tặc,https://ohitv.info/phim-le/dao-hai-tac-14-le-hoi-hai-tac/,2019-08-09,7.5,1080p,Phim Hành Động,"“Đảo Hải Tặc 14: Lễ Hội Hải Tặc” là một phần trong loạt phim điện ảnh của “One Piece”. Trong câu chuyện này, băng Mũ Rơm ...",2024-09-17
post-12280,Đảo Hải Tặc 14: Lễ Hội Hải Tặc,https://ohitv.info/phim-le/dao-hai-tac-14-le-hoi-hai-tac/,2019-08-09,7.5,1080p,Phim Hoạt Hình,"“Đảo Hải Tặc 14: Lễ Hội Hải Tặc” là một phần trong loạt phim điện ảnh của “One Piece”. Trong câu chuyện này, băng Mũ Rơm ...",2024-09-17
post-12280,Đảo Hải Tặc 14: Lễ Hội Hải Tặc,https://ohitv.info/phim-le/dao-hai-tac-14-le-hoi-hai-tac/,2019-08-09,7.5,1080p,Phim Phiêu Lưu,"“Đảo Hải Tặc 14: Lễ Hội Hải Tặc” là một phần trong loạt phim điện ảnh của “One Piece”. Trong câu chuyện này, băng Mũ Rơm ...",2024-09-17
post-27724,Tình Nan Tự Cấm (Tình Khó Kiềm Chế),https://ohitv.info/phim-bo/tinh-nan-tu-cam/,,0.0,,Phim Gây Cấn,"Bộ phim kể về câu chuyện của Yun Fei Fei, thủ lĩnh của Lục Phái, và Gu Lin Yuan, một thành viên cấp cao của băng đảng Qiankun. Ban đầu, họ là ...",2024-09-17
post-27724,Tình Nan Tự Cấm (Tình Khó Kiềm Chế),https://ohitv.info/phim-bo/tinh-nan-tu-cam/,,0.0,,Phim Lãng Mạn,"Bộ phim kể về câu chuyện của Yun Fei Fei, thủ lĩnh của Lục Phái, và Gu Lin Yuan, một thành viên cấp cao của băng đảng Qiankun. Ban đầu, họ là ...",2024-09-17
post-27724,Tình Nan Tự Cấm (Tình Khó Kiềm Chế),https://ohitv.info/phim-bo/tinh-nan-tu-cam/,,0.0,,Phim Ngắn,"Bộ phim kể về câu chuyện của Yun Fei Fei, thủ lĩnh của Lục Phái, và Gu Lin Yuan, một thành viên cấp cao của băng đảng Qiankun. Ban đầu, họ là ...",2024-09-17
post-24602,Tá Ninh An,https://ohitv.info/phim-bo/ta-ninh-an/,2024-07-09,0.0,,Phim Lãng Mạn,Bộ phim “Tá Ninh An” được chuyển thể từ tiểu thuyết cùng tên của tác giả Xu Jiu Wang Chuan trên nền tảng Zhihu. Câu chuyện xoay quanh ...,2024-09-17
post-23402,Thiên Nga Đỏ,https://ohitv.info/phim-bo/thien-nga-do/,2024-07-03,10.0,,Phim Lãng Mạn,"Oh Wan Soo, một tay golf hàng đầu, mơ ước có một cuộc sống hoàn hảo trong tầng lớp thượng lưu, đã kết hôn với người thừa kế Tập đoàn Hwain. Hiện ...",2024-09-17
post-30959,Đồng Hồ Cát,https://ohitv.info/phim-le/dong-ho-cat/,2024-06-21,0.0,1080p,Phim Lãng Mạn,"Đồng Hồ Cát là câu chuyện về Mo Xing Xing mắc bệnh tâm lý vì mẹ cô qua đời sau khi cứu một cậu bé bị trượt chân. May mắn thay, nhờ có sự đồng ...",2024-09-17
post-21320,Ngọc Nô Kiều,https://ohitv.info/phim-bo/ngoc-no-kieu/,2024-06-13,0.0,,Phim Lãng Mạn,"Tạ Vận, tiểu thư của gia tộc Tạ, từng có một mối tình đẹp với Ân Tích. Họ gặp gỡ và yêu nhau say đắm, nhưng biến cố bất ngờ xảy ra khi Tạ Vận bị ...",2024-09-17
post-21320,Ngọc Nô Kiều,https://ohitv.info/phim-bo/ngoc-no-kieu/,2024-06-13,0.0,,Phim Ngắn,"Tạ Vận, tiểu thư của gia tộc Tạ, từng có một mối tình đẹp với Ân Tích. Họ gặp gỡ và yêu nhau say đắm, nhưng biến cố bất ngờ xảy ra khi Tạ Vận bị ...",2024-09-17
post-21117,Lời Nói Dối Của Em Thật Êm Tai,https://ohitv.info/phim-bo/loi-noi-doi-cua-em-that-em-tai/,,0.0,,Phim Lãng Mạn,"Lời Nói Dối Của Em Thật Êm Tai xoay quanh một minh tinh độc mồm độc miệng, nổi tiếng lên nhờ scandal nhưng thực chất lại là cô gái ngốc nghếch, ...",2024-09-17
post-19622,Đồi Trà Tình Yêu,https://ohitv.info/phim-bo/doi-tra-tinh-yeu/,2024-05-28,0.0,,Phim Lãng Mạn,"Đồi Trà Tình Yêu (2024) kể về Diệp Tịch Nhan, thiên kim tập đoàn Diệp thị, do Thích Nghiên Địch thủ vai. Trong một lần về vùng nông thôn khảo ...",2024-09-17
post-19622,Đồi Trà Tình Yêu,https://ohitv.info/phim-bo/doi-tra-tinh-yeu/,2024-05-28,0.0,,Phim Ngắn,"Đồi Trà Tình Yêu (2024) kể về Diệp Tịch Nhan, thiên kim tập đoàn Diệp thị, do Thích Nghiên Địch thủ vai. Trong một lần về vùng nông thôn khảo ...",2024-09-17
post-18700,Độ Hoa Niên,https://ohitv.info/phim-bo/do-hoa-nien/,2024-06-26,0.0,,Phim Lãng Mạn,"Diễn viên chính: Triệu Kim Mạch, Trương Lăng Hách. Chuyện kể về trưởng công chúa Lý Dung và đương triều tể tướng Bùi Văn Tuyên, từ kẻ thù không ...",2024-09-17
post-17385,Đêm Lãng Mạn Ở Hagwon,https://ohitv.info/phim-bo/dem-lang-man-o-hagwon/,2024-05-11,6.0,,Phim Lãng Mạn,"Sau khi từ chức từ một công ty lớn, Lee Joon Ho quyết định quay lại trường học mà anh đã từng học, nhưng lần này với tư cách là một giảng viên. ...",2024-09-17
post-17421,Một Màu Xanh Khác,https://ohitv.info/phim-bo/mot-mau-xanh-khac/,2024-05-08,0.0,,Phim Lãng Mạn,"Sau khi Chen Xiao Man trở về quê nhà do mất việc làm ở thành phố, cô phải đối mặt với nhiều khó khăn và thách thức. Tuy nhiên, sự xuất hiện của ...",2024-09-17
post-16426,Câu Chuyện Hoa Hồng,https://ohitv.info/phim-bo/cau-chuyen-hoa-hong/,,0.0,,Phim Lãng Mạn,"Huang Yi Mei, sinh ra trong một gia đình học giả, đã lớn lên được che chở cẩn thận, như một bông hoa trong một nhà kính. Từ khi còn nhỏ, cô đã ...",2024-09-17
post-14869,Thời Đại Niên Thiếu Của Tôi,https://ohitv.info/phim-bo/thoi-dai-nien-thieu-cua-toi/,2024-04-30,0.0,,Phim Lãng Mạn,"“宇宙街” là một khu phố nằm bên bờ biển của thành phố nhỏ, nơi “Vua trẻ” Vương Hoành Vũ, “Nữ thần nhảy” Vệ Tinh, ...",2024-09-17
post-14176,Tôi Không Nghĩ Về Bất Cứ Điều Gì Khi Tôi Chạy,https://ohitv.info/phim-bo/running-like-a-shooting-star/,2024-04-17,0.0,,Phim Lãng Mạn,"“Câu chuyện về Tề Thiên,” hay còn gọi là “Mắt Cá Chân Vàng,” xoay quanh hành trình trở lại của một thiên tài chạy nước ...",2024-09-17
post-12225,Tích Hoa Chỉ,https://ohitv.info/phim-bo/tich-hoa-chi/,2024-04-02,0.0,,Phim Lãng Mạn,"Câu chuyện về Hoa Chỉ thật sự là một hành trình trưởng thành và tự do, nơi cô đối diện với những thách thức khó khăn nhưng cũng đầy triển vọng. ...",2024-09-17
post-13152,Duang Jai Dhevaprom,https://ohitv.info/phim-bo/duang-jai-dhevaprom/,2024-03-08,0.0,,Phim Lãng Mạn,Duang Jai Dhevaprom Tuyển tập tiểu thuyết “Duangjai Thevaphrom” là một câu chuyện về tình yêu và cuộc sống của năm cô gái trẻ thuộc ...,2024-09-17
post-6628,Người Yêu Mùa Hè Của Tôi,https://ohitv.info/phim-bo/nguoi-yeu-mua-he-cua-toi/,,0.0,,Phim Lãng Mạn,"“Zhu Jin Hao, ứng cử viên kế vị của Tập đoàn Zhu, nổi tiếng với sự quyết đoán và hiệu quả, luôn ưu tiên lợi ích. Trên đường đi thương lượng ...",2024-09-17
post-6628,Người Yêu Mùa Hè Của Tôi,https://ohitv.info/phim-bo/nguoi-yeu-mua-he-cua-toi/,,0.0,,Phim Ngắn,"“Zhu Jin Hao, ứng cử viên kế vị của Tập đoàn Zhu, nổi tiếng với sự quyết đoán và hiệu quả, luôn ưu tiên lợi ích. Trên đường đi thương lượng ...",2024-09-17
post-4942,Cạm Bẫy Ngọt Ngào,https://ohitv.info/phim-bo/cam-bay-ngot-ngao/,2024-01-29,0.0,,Phim Lãng Mạn,"Cạm Bẫy Ngọt Ngào (2024) kể về cuộc hành trình của học trò Lý Nại, người đã điều tra vụ đánh cắp thanh kiếm bếp năm sao danh giá, biểu tượng của ...",2024-09-17
post-7251,Hoa Thiên Cốt,https://ohitv.info/phim-le/hoa-thien-cot/,2024-01-20,4.3,,Phim Giả Tượng,"Trong nỗ lực ngăn chặn sự hồi sinh của con quỷ, Bai Zihua – một người bất tử đã lãnh đạo thế giới bất tử – đã dẫn dắt một cuộc chiến ...",2024-09-17
post-7251,Hoa Thiên Cốt,https://ohitv.info/phim-le/hoa-thien-cot/,2024-01-20,4.3,,Phim Hành Động,"Trong nỗ lực ngăn chặn sự hồi sinh của con quỷ, Bai Zihua – một người bất tử đã lãnh đạo thế giới bất tử – đã dẫn dắt một cuộc chiến ...",2024-09-17
post-7251,Hoa Thiên Cốt,https://ohitv.info/phim-le/hoa-thien-cot/,2024-01-20,4.3,,Phim Lãng Mạn,"Trong nỗ lực ngăn chặn sự hồi sinh của con quỷ, Bai Zihua – một người bất tử đã lãnh đạo thế giới bất tử – đã dẫn dắt một cuộc chiến ...",2024-09-17
post-3716,Nhật Ký Trao Đổi Bí Mật,https://ohitv.info/phim-le/nhat-ky-trao-doi-bi-mat/,2023-07-07,7.4,,Phim Lãng Mạn,"Nozomi Kuroda đang học lớp 2 tại trường trung học phổ thông. Một ngày nọ, khi cô mở tủ giấy trong lớp học, cô phát hiện một bức thư đặt ở đó. Bức ...",2024-09-17
post-17239,Thích Anh Từ Lâu,https://ohitv.info/phim-le/thich-anh-tu-lau/,2023-06-30,6.7,,Phim Lãng Mạn,"Đồng Tri Liễu, một nữ sinh viên năm cuối ở khoa thú y, đã phải lòng Cố Bân, một chàng trai ở khoa nông nghiệp từ thành phố Đài Bắc. Cô không bao ...",2024-09-17
post-3243,Công Thức Tình Yêu,https://ohitv.info/phim-bo/cong-thuc-tinh-yeu/,2021-06-07,7.0,,Phim Lãng Mạn,"Firat, một đầu bếp trẻ trung và quyến rũ, đã được đào tạo về ẩm thực Pháp bởi các đầu bếp nổi tiếng trong 2 năm, nhưng cuối cùng anh vẫn làm việc ...",2024-09-17
post-40217,Cáp Nhĩ Tân,https://ohitv.info/phim-le/cap-nhi-tan/,2024-09-08,0.0,,Phim Chiến Tranh,"“Cáp Nhĩ Tân” là một bộ phim lịch sử hấp dẫn, xoay quanh hành trình của Ahn Jung-geun và nhóm của ông trong âm mưu ám sát Itō ...",2024-09-17
post-40217,Cáp Nhĩ Tân,https://ohitv.info/phim-le/cap-nhi-tan/,2024-09-08,0.0,,Phim Gây Cấn,"“Cáp Nhĩ Tân” là một bộ phim lịch sử hấp dẫn, xoay quanh hành trình của Ahn Jung-geun và nhóm của ông trong âm mưu ám sát Itō ...",2024-09-17
post-40217,Cáp Nhĩ Tân,https://ohitv.info/phim-le/cap-nhi-tan/,2024-09-08,0.0,,Phim Hành Động,"“Cáp Nhĩ Tân” là một bộ phim lịch sử hấp dẫn, xoay quanh hành trình của Ahn Jung-geun và nhóm của ông trong âm mưu ám sát Itō ...",2024-09-17
post-40217,Cáp Nhĩ Tân,https://ohitv.info/phim-le/cap-nhi-tan/,2024-09-08,0.0,,Phim Lịch Sử,"“Cáp Nhĩ Tân” là một bộ phim lịch sử hấp dẫn, xoay quanh hành trình của Ahn Jung-geun và nhóm của ông trong âm mưu ám sát Itō ...",2024-09-17
post-36685,Thí Luyện Sinh Tử,https://ohitv.info/phim-le/thi-luyen-sinh-tu/,2024-08-16,0.0,1080p,Phim Hành Động,Bộ phim “Thí Luyện Sinh Tử” dẫn dắt khán giả vào hành trình đầy kịch tính của một nhóm võ lâm cao thủ tham gia vào trò chơi sinh tử ...,2024-09-17
post-36685,Thí Luyện Sinh Tử,https://ohitv.info/phim-le/thi-luyen-sinh-tu/,2024-08-16,0.0,1080p,Phim Lịch Sử,Bộ phim “Thí Luyện Sinh Tử” dẫn dắt khán giả vào hành trình đầy kịch tính của một nhóm võ lâm cao thủ tham gia vào trò chơi sinh tử ...,2024-09-17
post-36685,Thí Luyện Sinh Tử,https://ohitv.info/phim-le/thi-luyen-sinh-tu/,2024-08-16,0.0,1080p,Phim Phiêu Lưu,Bộ phim “Thí Luyện Sinh Tử” dẫn dắt khán giả vào hành trình đầy kịch tính của một nhóm võ lâm cao thủ tham gia vào trò chơi sinh tử ...,2024-09-17
post-38289,Natra: Ma Đồng Trở Về,https://ohitv.info/phim-le/natra-ma-dong-tro-ve/,2024-07-30,0.0,,Phim Giả Tượng,"“Natra: Ma Đồng Trở Về” tái hiện câu chuyện huyền thoại về Na Tra, một vị thần trong tín ngưỡng Đông Á, trong một bối cảnh đầy hồi ...",2024-09-17
post-38289,Natra: Ma Đồng Trở Về,https://ohitv.info/phim-le/natra-ma-dong-tro-ve/,2024-07-30,0.0,,Phim Hành Động,"“Natra: Ma Đồng Trở Về” tái hiện câu chuyện huyền thoại về Na Tra, một vị thần trong tín ngưỡng Đông Á, trong một bối cảnh đầy hồi ...",2024-09-17
post-7482,Thiếu nữ và ác long,https://ohitv.info/phim-le/thieu-nu-va-ac-long/,2024-03-08,6.3,1080p,Phim Giả Tượng,"“Thiếu nữ và Ác Long” là một câu chuyện kể về cuộc hôn nhân của một cô gái trẻ với một hoàng tử quyến rũ, nhưng nó biến thành một ...",2024-09-17
post-7482,Thiếu nữ và ác long,https://ohitv.info/phim-le/thieu-nu-va-ac-long/,2024-03-08,6.3,1080p,Phim Hành Động,"“Thiếu nữ và Ác Long” là một câu chuyện kể về cuộc hôn nhân của một cô gái trẻ với một hoàng tử quyến rũ, nhưng nó biến thành một ...",2024-09-17
post-7482,Thiếu nữ và ác long,https://ohitv.info/phim-le/thieu-nu-va-ac-long/,2024-03-08,6.3,1080p,Phim Phiêu Lưu,"“Thiếu nữ và Ác Long” là một câu chuyện kể về cuộc hôn nhân của một cô gái trẻ với một hoàng tử quyến rũ, nhưng nó biến thành một ...",2024-09-17
post-6432,Alienoid 2: Đa Chiều Hỗn Chiến,https://ohitv.info/phim-le/alienoid-2-da-chieu-hon-chien/,2024-01-10,6.8,1080p,Phim Giả Tượng,“Alienoid 2: Đa Chiều Hỗn Chiến” là một bộ phim khoa học viễn tưởng tiếp tục câu chuyện phức tạp của các nhân vật đối diện với hai ...,2024-09-17
post-6432,Alienoid 2: Đa Chiều Hỗn Chiến,https://ohitv.info/phim-le/alienoid-2-da-chieu-hon-chien/,2024-01-10,6.8,1080p,Phim Hành Động,“Alienoid 2: Đa Chiều Hỗn Chiến” là một bộ phim khoa học viễn tưởng tiếp tục câu chuyện phức tạp của các nhân vật đối diện với hai ...,2024-09-17
post-6432,Alienoid 2: Đa Chiều Hỗn Chiến,https://ohitv.info/phim-le/alienoid-2-da-chieu-hon-chien/,2024-01-10,6.8,1080p,Phim Khoa Học Viễn Tưởng,“Alienoid 2: Đa Chiều Hỗn Chiến” là một bộ phim khoa học viễn tưởng tiếp tục câu chuyện phức tạp của các nhân vật đối diện với hai ...,2024-09-17
post-6432,Alienoid 2: Đa Chiều Hỗn Chiến,https://ohitv.info/phim-le/alienoid-2-da-chieu-hon-chien/,2024-01-10,6.8,1080p,Phim Phiêu Lưu,“Alienoid 2: Đa Chiều Hỗn Chiến” là một bộ phim khoa học viễn tưởng tiếp tục câu chuyện phức tạp của các nhân vật đối diện với hai ...,2024-09-17
post-15592,Quái Vật Godzilla Trừ Một,https://ohitv.info/phim-le/quai-vat-godzilla-tru-mot/,2023-11-03,8.3,1080p,Phim Hành Động,"Trong Quái Vật Godzilla Trừ Một, câu chuyện diễn ra hai năm sau khi Thế chiến thứ hai kết thúc, khi kinh tế của Nhật Bản đang rơi vào tình trạng ...",2024-09-17
post-15592,Quái Vật Godzilla Trừ Một,https://ohitv.info/phim-le/quai-vat-godzilla-tru-mot/,2023-11-03,8.3,1080p,Phim Khoa Học Viễn Tưởng,"Trong Quái Vật Godzilla Trừ Một, câu chuyện diễn ra hai năm sau khi Thế chiến thứ hai kết thúc, khi kinh tế của Nhật Bản đang rơi vào tình trạng ...",2024-09-17
post-15592,Quái Vật Godzilla Trừ Một,https://ohitv.info/phim-le/quai-vat-godzilla-tru-mot/,2023-11-03,8.3,1080p,Phim Kinh Dị,"Trong Quái Vật Godzilla Trừ Một, câu chuyện diễn ra hai năm sau khi Thế chiến thứ hai kết thúc, khi kinh tế của Nhật Bản đang rơi vào tình trạng ...",2024-09-17
post-5769,Phong Thần: Phần 1 – Phong Vân Triều Ca,https://ohitv.info/phim-le/phong-than-phan-1-phong-van-trieu-ca/,2023-07-20,6.8,1080p,Phim Chiến Tranh,“Phong Thần: Phần 1 – Phong Vân Triều Ca” (2023) mở đầu khi đất nước đối mặt với hàng loạt hiện tượng kỳ lạ mà trời đất bất ngờ trừng ...,2024-09-17
post-5769,Phong Thần: Phần 1 – Phong Vân Triều Ca,https://ohitv.info/phim-le/phong-than-phan-1-phong-van-trieu-ca/,2023-07-20,6.8,1080p,Phim Giả Tượng,“Phong Thần: Phần 1 – Phong Vân Triều Ca” (2023) mở đầu khi đất nước đối mặt với hàng loạt hiện tượng kỳ lạ mà trời đất bất ngờ trừng ...,2024-09-17
post-5769,Phong Thần: Phần 1 – Phong Vân Triều Ca,https://ohitv.info/phim-le/phong-than-phan-1-phong-van-trieu-ca/,2023-07-20,6.8,1080p,Phim Hành Động,“Phong Thần: Phần 1 – Phong Vân Triều Ca” (2023) mở đầu khi đất nước đối mặt với hàng loạt hiện tượng kỳ lạ mà trời đất bất ngờ trừng ...,2024-09-17
post-12261,Đảo Hải Tặc: RED,https://ohitv.info/phim-le/one-piece-film-red/,2022-08-06,6.7,1080p,Phim Giả Tượng,"Trong “ONE PIECE FILM RED,” những fan hâm mộ của loạt phim sẽ được hòa mình vào một hành trình mới đầy phiêu lưu và kỳ thú. Phim tập ...",2024-09-17
post-12261,Đảo Hải Tặc: RED,https://ohitv.info/phim-le/one-piece-film-red/,2022-08-06,6.7,1080p,Phim Hành Động,"Trong “ONE PIECE FILM RED,” những fan hâm mộ của loạt phim sẽ được hòa mình vào một hành trình mới đầy phiêu lưu và kỳ thú. Phim tập ...",2024-09-17
post-12261,Đảo Hải Tặc: RED,https://ohitv.info/phim-le/one-piece-film-red/,2022-08-06,6.7,1080p,Phim Hoạt Hình,"Trong “ONE PIECE FILM RED,” những fan hâm mộ của loạt phim sẽ được hòa mình vào một hành trình mới đầy phiêu lưu và kỳ thú. Phim tập ...",2024-09-17
post-12261,Đảo Hải Tặc: RED,https://ohitv.info/phim-le/one-piece-film-red/,2022-08-06,6.7,1080p,Phim Nhạc,"Trong “ONE PIECE FILM RED,” những fan hâm mộ của loạt phim sẽ được hòa mình vào một hành trình mới đầy phiêu lưu và kỳ thú. Phim tập ...",2024-09-17
post-12261,Đảo Hải Tặc: RED,https://ohitv.info/phim-le/one-piece-film-red/,2022-08-06,6.7,1080p,Phim Phiêu Lưu,"Trong “ONE PIECE FILM RED,” những fan hâm mộ của loạt phim sẽ được hòa mình vào một hành trình mới đầy phiêu lưu và kỳ thú. Phim tập ...",2024-09-17
post-12132,Godzilla Đại Chiến Kong,https://ohitv.info/phim-le/godzilla-dai-chien-kong/,2021-03-24,6.3,,Phim Gây Cấn,"“Godzilla Đại Chiến Kong” là một bộ phim ra mắt vào năm 2021, là phần tiếp theo của series Godzilla và Kong của Nhật Bản. Câu chuyện ...",2024-09-17
post-12132,Godzilla Đại Chiến Kong,https://ohitv.info/phim-le/godzilla-dai-chien-kong/,2021-03-24,6.3,,Phim Hành Động,"“Godzilla Đại Chiến Kong” là một bộ phim ra mắt vào năm 2021, là phần tiếp theo của series Godzilla và Kong của Nhật Bản. Câu chuyện ...",2024-09-17
